field.header.seq,field.header.stamp,field.header.fream_if,field.status,field.status.service,field.latitude,field.longitude,field.altitude,position_covariance0,position_covariance1,position_covariance2,position_covariance3,position_covariance4,position_covariance5,position_covariance6,position_covariance7,position_covariance8,position_covariance_type
2392,1660894020.838762190,gps,0,0,35.6541263900,139.7930501083,4.2160000000,0,0,0,0,0,0,0,0,0,0
2393,1660894021.044567845,gps,0,0,35.6541280767,139.7930496117,4.2090000000,0,0,0,0,0,0,0,0,0,0
2394,1660894021.242460366,gps,0,0,35.6541299183,139.7930489833,4.2240000000,0,0,0,0,0,0,0,0,0,0
2395,1660894021.441836836,gps,0,0,35.6541315017,139.7930487683,4.2010000000,0,0,0,0,0,0,0,0,0,0
2396,1660894021.641585825,gps,0,0,35.6541331550,139.7930477600,4.1770000000,0,0,0,0,0,0,0,0,0,0
2397,1660894021.851542879,gps,0,0,35.6541346867,139.7930459983,4.1710000000,0,0,0,0,0,0,0,0,0,0
2398,1660894022.047856418,gps,0,0,35.6541361983,139.7930445867,4.1810000000,0,0,0,0,0,0,0,0,0,0
2399,1660894022.242856301,gps,0,0,35.6541377933,139.7930439450,4.2090000000,0,0,0,0,0,0,0,0,0,0
2400,1660894022.437953583,gps,0,0,35.6541395733,139.7930435883,4.1810000000,0,0,0,0,0,0,0,0,0,0
2401,1660894022.641822075,gps,0,0,35.6541410900,139.7930432367,4.1850000000,0,0,0,0,0,0,0,0,0,0
2402,1660894022.842781898,gps,0,0,35.6541424967,139.7930426833,4.1760000000,0,0,0,0,0,0,0,0,0,0
2403,1660894023.046694978,gps,0,0,35.6541442367,139.7930414800,4.1790000000,0,0,0,0,0,0,0,0,0,0
2404,1660894023.241759455,gps,0,0,35.6541460367,139.7930400367,4.2340000000,0,0,0,0,0,0,0,0,0,0
2405,1660894023.440744020,gps,0,0,35.6541476883,139.7930397617,4.2600000000,0,0,0,0,0,0,0,0,0,0
2406,1660894023.641731814,gps,0,0,35.6541496417,139.7930397600,4.2430000000,0,0,0,0,0,0,0,0,0,0
2407,1660894023.840950288,gps,0,0,35.6541511767,139.7930397100,4.2700000000,0,0,0,0,0,0,0,0,0,0
2408,1660894024.046899568,gps,0,0,35.6541525867,139.7930393100,4.2410000000,0,0,0,0,0,0,0,0,0,0
2409,1660894024.239273675,gps,0,0,35.6541541050,139.7930382400,4.2520000000,0,0,0,0,0,0,0,0,0,0
2410,1660894024.441767325,gps,0,0,35.6541557600,139.7930368917,4.2750000000,0,0,0,0,0,0,0,0,0,0
2411,1660894024.647743902,gps,0,0,35.6541575767,139.7930363050,4.2630000000,0,0,0,0,0,0,0,0,0,0
2412,1660894024.839953233,gps,0,0,35.6541594217,139.7930357300,4.2560000000,0,0,0,0,0,0,0,0,0,0
2413,1660894025.045923996,gps,0,0,35.6541609667,139.7930354900,4.2690000000,0,0,0,0,0,0,0,0,0,0
2414,1660894025.244593243,gps,0,0,35.6541621117,139.7930346900,4.2800000000,0,0,0,0,0,0,0,0,0,0
2415,1660894025.451982852,gps,0,0,35.6541638217,139.7930332550,4.2610000000,0,0,0,0,0,0,0,0,0,0
2416,1660894025.643329018,gps,0,0,35.6541656300,139.7930315933,4.2560000000,0,0,0,0,0,0,0,0,0,0
2417,1660894025.840836278,gps,0,0,35.6541671733,139.7930308183,4.2400000000,0,0,0,0,0,0,0,0,0,0
2418,1660894026.044309280,gps,0,0,35.6541689233,139.7930298950,4.2350000000,0,0,0,0,0,0,0,0,0,0
2419,1660894026.244956136,gps,0,0,35.6541704683,139.7930291300,4.2180000000,0,0,0,0,0,0,0,0,0,0
2420,1660894026.443699497,gps,0,0,35.6541715783,139.7930282083,4.2100000000,0,0,0,0,0,0,0,0,0,0
2421,1660894026.644748576,gps,0,0,35.6541731150,139.7930265200,4.2220000000,0,0,0,0,0,0,0,0,0,0
2422,1660894026.843752185,gps,0,0,35.6541748933,139.7930248767,4.2010000000,0,0,0,0,0,0,0,0,0,0
2423,1660894027.048625164,gps,0,0,35.6541764000,139.7930242267,4.2130000000,0,0,0,0,0,0,0,0,0,0
2424,1660894027.246383799,gps,0,0,35.6541779267,139.7930236750,4.2450000000,0,0,0,0,0,0,0,0,0,0
2425,1660894027.443824639,gps,0,0,35.6541795217,139.7930230017,4.3030000000,0,0,0,0,0,0,0,0,0,0
2426,1660894027.642896011,gps,0,0,35.6541808333,139.7930221517,4.2790000000,0,0,0,0,0,0,0,0,0,0
2427,1660894027.837583428,gps,0,0,35.6541824733,139.7930208083,4.2820000000,0,0,0,0,0,0,0,0,0,0
2428,1660894028.047965915,gps,0,0,35.6541843517,139.7930191317,4.2560000000,0,0,0,0,0,0,0,0,0,0
2429,1660894028.244739303,gps,0,0,35.6541860017,139.7930185600,4.2480000000,0,0,0,0,0,0,0,0,0,0
2430,1660894028.444787561,gps,0,0,35.6541876217,139.7930181383,4.2760000000,0,0,0,0,0,0,0,0,0,0
2431,1660894028.652574792,gps,0,0,35.6541893433,139.7930177733,4.2870000000,0,0,0,0,0,0,0,0,0,0
2432,1660894028.842743630,gps,0,0,35.6541907367,139.7930172950,4.2720000000,0,0,0,0,0,0,0,0,0,0
2433,1660894029.048434364,gps,0,0,35.6541923000,139.7930162600,4.2370000000,0,0,0,0,0,0,0,0,0,0
2434,1660894029.243912091,gps,0,0,35.6541941583,139.7930144550,4.2220000000,0,0,0,0,0,0,0,0,0,0
2435,1660894029.443019514,gps,0,0,35.6541955500,139.7930134883,4.2280000000,0,0,0,0,0,0,0,0,0,0
2436,1660894029.638970832,gps,0,0,35.6541971117,139.7930129067,4.2000000000,0,0,0,0,0,0,0,0,0,0
2437,1660894029.841765559,gps,0,0,35.6541988933,139.7930121483,4.2410000000,0,0,0,0,0,0,0,0,0,0
2438,1660894030.046833666,gps,0,0,35.6542000817,139.7930115117,4.2770000000,0,0,0,0,0,0,0,0,0,0
2439,1660894030.244772211,gps,0,0,35.6542014783,139.7930104750,4.2590000000,0,0,0,0,0,0,0,0,0,0
2440,1660894030.443865703,gps,0,0,35.6542033333,139.7930085033,4.2440000000,0,0,0,0,0,0,0,0,0,0
2441,1660894030.643400514,gps,0,0,35.6542046800,139.7930072267,4.2660000000,0,0,0,0,0,0,0,0,0,0
2442,1660894030.840773916,gps,0,0,35.6542060317,139.7930065583,4.3110000000,0,0,0,0,0,0,0,0,0,0
2443,1660894031.046763421,gps,0,0,35.6542078433,139.7930056033,4.3140000000,0,0,0,0,0,0,0,0,0,0
2444,1660894031.246939217,gps,0,0,35.6542094517,139.7930051083,4.3040000000,0,0,0,0,0,0,0,0,0,0
2445,1660894031.440405528,gps,0,0,35.6542108200,139.7930040933,4.2860000000,0,0,0,0,0,0,0,0,0,0
2446,1660894031.644437503,gps,0,0,35.6542122600,139.7930025083,4.2960000000,0,0,0,0,0,0,0,0,0,0
2447,1660894031.846457123,gps,0,0,35.6542137750,139.7930010600,4.3090000000,0,0,0,0,0,0,0,0,0,0
2448,1660894032.049455415,gps,0,0,35.6542153067,139.7930004617,4.3450000000,0,0,0,0,0,0,0,0,0,0
2449,1660894032.244396642,gps,0,0,35.6542170950,139.7929999817,4.3420000000,0,0,0,0,0,0,0,0,0,0
2450,1660894032.444222745,gps,0,0,35.6542186750,139.7929997433,4.3410000000,0,0,0,0,0,0,0,0,0,0
2451,1660894032.644344429,gps,0,0,35.6542198283,139.7929989800,4.3430000000,0,0,0,0,0,0,0,0,0,0
2452,1660894032.843437637,gps,0,0,35.6542214083,139.7929973683,4.3410000000,0,0,0,0,0,0,0,0,0,0
2453,1660894033.048759233,gps,0,0,35.6542228617,139.7929956917,4.3250000000,0,0,0,0,0,0,0,0,0,0
2454,1660894033.239864911,gps,0,0,35.6542243933,139.7929949400,4.3340000000,0,0,0,0,0,0,0,0,0,0
2455,1660894033.444427734,gps,0,0,35.6542260750,139.7929942717,4.3200000000,0,0,0,0,0,0,0,0,0,0
2456,1660894033.644427372,gps,0,0,35.6542278733,139.7929938083,4.2990000000,0,0,0,0,0,0,0,0,0,0
2457,1660894033.843786615,gps,0,0,35.6542291750,139.7929929717,4.3410000000,0,0,0,0,0,0,0,0,0,0
2458,1660894034.049340636,gps,0,0,35.6542308183,139.7929919433,4.3320000000,0,0,0,0,0,0,0,0,0,0
2459,1660894034.245875383,gps,0,0,35.6542326083,139.7929903933,4.3180000000,0,0,0,0,0,0,0,0,0,0
2460,1660894034.444804388,gps,0,0,35.6542342733,139.7929898150,4.3160000000,0,0,0,0,0,0,0,0,0,0
2461,1660894034.644558951,gps,0,0,35.6542360483,139.7929894133,4.3070000000,0,0,0,0,0,0,0,0,0,0
2462,1660894034.842417854,gps,0,0,35.6542377067,139.7929891417,4.3190000000,0,0,0,0,0,0,0,0,0,0
2463,1660894035.044543697,gps,0,0,35.6542388683,139.7929887250,4.3330000000,0,0,0,0,0,0,0,0,0,0
2464,1660894035.246718999,gps,0,0,35.6542405833,139.7929878950,4.2770000000,0,0,0,0,0,0,0,0,0,0
2465,1660894035.443743960,gps,0,0,35.6542425083,139.7929862667,4.2410000000,0,0,0,0,0,0,0,0,0,0
2466,1660894035.644580014,gps,0,0,35.6542437550,139.7929853967,4.2650000000,0,0,0,0,0,0,0,0,0,0
2467,1660894035.842363344,gps,0,0,35.6542453683,139.7929849350,4.3060000000,0,0,0,0,0,0,0,0,0,0
2468,1660894036.046583665,gps,0,0,35.6542471983,139.7929845983,4.2940000000,0,0,0,0,0,0,0,0,0,0
2469,1660894036.244687175,gps,0,0,35.6542483650,139.7929843633,4.3010000000,0,0,0,0,0,0,0,0,0,0
2470,1660894036.444962730,gps,0,0,35.6542498717,139.7929834633,4.2690000000,0,0,0,0,0,0,0,0,0,0
2471,1660894036.644220910,gps,0,0,35.6542516717,139.7929819117,4.2850000000,0,0,0,0,0,0,0,0,0,0
2472,1660894036.837645403,gps,0,0,35.6542532433,139.7929806567,4.3060000000,0,0,0,0,0,0,0,0,0,0
2473,1660894037.047716042,gps,0,0,35.6542547717,139.7929803417,4.3080000000,0,0,0,0,0,0,0,0,0,0
2474,1660894037.242582975,gps,0,0,35.6542565850,139.7929800683,4.2670000000,0,0,0,0,0,0,0,0,0,0
2475,1660894037.443490895,gps,0,0,35.6542578583,139.7929798867,4.2750000000,0,0,0,0,0,0,0,0,0,0
2476,1660894037.642791518,gps,0,0,35.6542590633,139.7929792783,4.3000000000,0,0,0,0,0,0,0,0,0,0
2477,1660894037.841767120,gps,0,0,35.6542607367,139.7929775250,4.3230000000,0,0,0,0,0,0,0,0,0,0
2478,1660894038.049273574,gps,0,0,35.6542624067,139.7929759067,4.2800000000,0,0,0,0,0,0,0,0,0,0
2479,1660894038.243567840,gps,0,0,35.6542639433,139.7929754617,4.2320000000,0,0,0,0,0,0,0,0,0,0
2480,1660894038.443788979,gps,0,0,35.6542656317,139.7929750667,4.2170000000,0,0,0,0,0,0,0,0,0,0
2481,1660894038.638478933,gps,0,0,35.6542669000,139.7929747167,4.2740000000,0,0,0,0,0,0,0,0,0,0
2482,1660894038.841769731,gps,0,0,35.6542680933,139.7929740583,4.2830000000,0,0,0,0,0,0,0,0,0,0
2483,1660894039.046653631,gps,0,0,35.6542697383,139.7929725283,4.2720000000,0,0,0,0,0,0,0,0,0,0
2484,1660894039.243803248,gps,0,0,35.6542710550,139.7929705767,4.3050000000,0,0,0,0,0,0,0,0,0,0
2485,1660894039.443708847,gps,0,0,35.6542721783,139.7929696783,4.3000000000,0,0,0,0,0,0,0,0,0,0
2486,1660894039.642586937,gps,0,0,35.6542737967,139.7929689750,4.2860000000,0,0,0,0,0,0,0,0,0,0
2487,1660894039.841899673,gps,0,0,35.6542756950,139.7929682133,4.3130000000,0,0,0,0,0,0,0,0,0,0
2488,1660894040.049235595,gps,0,0,35.6542766533,139.7929676900,4.3100000000,0,0,0,0,0,0,0,0,0,0
2489,1660894040.242605260,gps,0,0,35.6542780433,139.7929665883,4.2840000000,0,0,0,0,0,0,0,0,0,0
2490,1660894040.438762807,gps,0,0,35.6542798050,139.7929644433,4.2450000000,0,0,0,0,0,0,0,0,0,0
2491,1660894040.642562097,gps,0,0,35.6542810050,139.7929633200,4.2790000000,0,0,0,0,0,0,0,0,0,0
2492,1660894040.840665399,gps,0,0,35.6542824967,139.7929626050,4.2750000000,0,0,0,0,0,0,0,0,0,0
2493,1660894041.047382674,gps,0,0,35.6542843767,139.7929613733,4.2480000000,0,0,0,0,0,0,0,0,0,0
2494,1660894041.242427855,gps,0,0,35.6542856733,139.7929603083,4.3080000000,0,0,0,0,0,0,0,0,0,0
2495,1660894041.443420083,gps,0,0,35.6542867550,139.7929592983,4.3080000000,0,0,0,0,0,0,0,0,0,0
2496,1660894041.644737778,gps,0,0,35.6542881717,139.7929577433,4.2870000000,0,0,0,0,0,0,0,0,0,0
2497,1660894041.844219986,gps,0,0,35.6542894400,139.7929561817,4.3220000000,0,0,0,0,0,0,0,0,0,0
2498,1660894042.046701948,gps,0,0,35.6542907083,139.7929552200,4.3180000000,0,0,0,0,0,0,0,0,0,0
2499,1660894042.238887714,gps,0,0,35.6542920117,139.7929541033,4.2800000000,0,0,0,0,0,0,0,0,0,0
2500,1660894042.443365786,gps,0,0,35.6542934367,139.7929529433,4.3220000000,0,0,0,0,0,0,0,0,0,0
2501,1660894042.642873904,gps,0,0,35.6542943550,139.7929521400,4.3240000000,0,0,0,0,0,0,0,0,0,0
2502,1660894042.843781023,gps,0,0,35.6542958233,139.7929503450,4.3270000000,0,0,0,0,0,0,0,0,0,0
2503,1660894043.049873428,gps,0,0,35.6542969717,139.7929481533,4.3670000000,0,0,0,0,0,0,0,0,0,0
2504,1660894043.246308894,gps,0,0,35.6542980867,139.7929471650,4.3750000000,0,0,0,0,0,0,0,0,0,0
2505,1660894043.442793685,gps,0,0,35.6542995667,139.7929460767,4.3630000000,0,0,0,0,0,0,0,0,0,0
2506,1660894043.644434230,gps,0,0,35.6543008917,139.7929450600,4.3860000000,0,0,0,0,0,0,0,0,0,0
2507,1660894043.843412651,gps,0,0,35.6543018267,139.7929439183,4.4100000000,0,0,0,0,0,0,0,0,0,0
2508,1660894044.047672326,gps,0,0,35.6543028767,139.7929421583,4.3760000000,0,0,0,0,0,0,0,0,0,0
2509,1660894044.248476142,gps,0,0,35.6543031783,139.7929399550,4.3680000000,0,0,0,0,0,0,0,0,0,0
2510,1660894044.444446528,gps,0,0,35.6543036183,139.7929387133,4.3610000000,0,0,0,0,0,0,0,0,0,0
2511,1660894044.644363350,gps,0,0,35.6543042350,139.7929379083,4.4180000000,0,0,0,0,0,0,0,0,0,0
2512,1660894044.843699962,gps,0,0,35.6543053750,139.7929365417,4.4250000000,0,0,0,0,0,0,0,0,0,0
2513,1660894045.047258397,gps,0,0,35.6543061633,139.7929356817,4.3870000000,0,0,0,0,0,0,0,0,0,0
2514,1660894045.243532495,gps,0,0,35.6543066250,139.7929343400,4.3950000000,0,0,0,0,0,0,0,0,0,0
2515,1660894045.441634424,gps,0,0,35.6543065200,139.7929324117,4.3850000000,0,0,0,0,0,0,0,0,0,0
2516,1660894045.644190064,gps,0,0,35.6543057083,139.7929309000,4.3650000000,0,0,0,0,0,0,0,0,0,0
2517,1660894045.837597891,gps,0,0,35.6543051700,139.7929298083,4.3570000000,0,0,0,0,0,0,0,0,0,0
2518,1660894046.046828719,gps,0,0,35.6543043917,139.7929280900,4.3110000000,0,0,0,0,0,0,0,0,0,0
2519,1660894046.243703350,gps,0,0,35.6543032200,139.7929258400,4.3450000000,0,0,0,0,0,0,0,0,0,0
2520,1660894046.447591797,gps,0,0,35.6543023650,139.7929244150,4.3940000000,0,0,0,0,0,0,0,0,0,0
2521,1660894046.640647387,gps,0,0,35.6543014800,139.7929225350,4.3880000000,0,0,0,0,0,0,0,0,0,0
2522,1660894046.837652243,gps,0,0,35.6542999867,139.7929206917,4.3840000000,0,0,0,0,0,0,0,0,0,0
2523,1660894047.045439750,gps,0,0,35.6542990450,139.7929190417,4.3930000000,0,0,0,0,0,0,0,0,0,0
2524,1660894047.241746746,gps,0,0,35.6542981433,139.7929171183,4.3680000000,0,0,0,0,0,0,0,0,0,0
2525,1660894047.443607284,gps,0,0,35.6542969683,139.7929152550,4.3470000000,0,0,0,0,0,0,0,0,0,0
2526,1660894047.638050548,gps,0,0,35.6542959983,139.7929137833,4.3950000000,0,0,0,0,0,0,0,0,0,0
2527,1660894047.842715654,gps,0,0,35.6542946500,139.7929120983,4.3540000000,0,0,0,0,0,0,0,0,0,0
2528,1660894048.051276198,gps,0,0,35.6542929183,139.7929103700,4.3090000000,0,0,0,0,0,0,0,0,0,0
2529,1660894048.244557866,gps,0,0,35.6542918600,139.7929087533,4.3300000000,0,0,0,0,0,0,0,0,0,0
2530,1660894048.442311553,gps,0,0,35.6542909067,139.7929069000,4.3280000000,0,0,0,0,0,0,0,0,0,0
2531,1660894048.642373812,gps,0,0,35.6542900000,139.7929047617,4.3520000000,0,0,0,0,0,0,0,0,0,0
2532,1660894048.842777894,gps,0,0,35.6542894783,139.7929033950,4.3970000000,0,0,0,0,0,0,0,0,0,0
2533,1660894049.047731973,gps,0,0,35.6542882333,139.7929016883,4.3610000000,0,0,0,0,0,0,0,0,0,0
2534,1660894049.244666873,gps,0,0,35.6542864167,139.7928998900,4.3620000000,0,0,0,0,0,0,0,0,0,0
2535,1660894049.439810402,gps,0,0,35.6542853517,139.7928985683,4.3890000000,0,0,0,0,0,0,0,0,0,0
2536,1660894049.646825235,gps,0,0,35.6542845733,139.7928967300,4.3560000000,0,0,0,0,0,0,0,0,0,0
2537,1660894049.841612578,gps,0,0,35.6542837233,139.7928944667,4.3500000000,0,0,0,0,0,0,0,0,0,0
2538,1660894050.048164931,gps,0,0,35.6542830567,139.7928931333,4.4220000000,0,0,0,0,0,0,0,0,0,0
2539,1660894050.243391770,gps,0,0,35.6542818217,139.7928916383,4.3950000000,0,0,0,0,0,0,0,0,0,0
2540,1660894050.442205333,gps,0,0,35.6542800283,139.7928896767,4.3870000000,0,0,0,0,0,0,0,0,0,0
2541,1660894050.644676332,gps,0,0,35.6542787433,139.7928882100,4.3860000000,0,0,0,0,0,0,0,0,0,0
2542,1660894050.843767848,gps,0,0,35.6542779183,139.7928864500,4.3910000000,0,0,0,0,0,0,0,0,0,0
2543,1660894051.047336078,gps,0,0,35.6542767233,139.7928843200,4.3720000000,0,0,0,0,0,0,0,0,0,0
2544,1660894051.239311392,gps,0,0,35.6542756867,139.7928827083,4.3990000000,0,0,0,0,0,0,0,0,0,0
2545,1660894051.445497321,gps,0,0,35.6542745800,139.7928812767,4.3830000000,0,0,0,0,0,0,0,0,0,0
2546,1660894051.643803299,gps,0,0,35.6542729767,139.7928791833,4.3530000000,0,0,0,0,0,0,0,0,0,0
2547,1660894051.841187875,gps,0,0,35.6542718467,139.7928778200,4.4020000000,0,0,0,0,0,0,0,0,0,0
2548,1660894052.048808174,gps,0,0,35.6542710933,139.7928761083,4.4110000000,0,0,0,0,0,0,0,0,0,0
2549,1660894052.245269879,gps,0,0,35.6542700617,139.7928737233,4.4210000000,0,0,0,0,0,0,0,0,0,0
2550,1660894052.444574443,gps,0,0,35.6542693483,139.7928722317,4.4520000000,0,0,0,0,0,0,0,0,0,0
2551,1660894052.643367479,gps,0,0,35.6542682500,139.7928708367,4.4590000000,0,0,0,0,0,0,0,0,0,0
2552,1660894052.838835979,gps,0,0,35.6542664950,139.7928689633,4.4220000000,0,0,0,0,0,0,0,0,0,0
2553,1660894053.040587358,gps,0,0,35.6542653583,139.7928673000,4.4370000000,0,0,0,0,0,0,0,0,0,0
2554,1660894053.240727461,gps,0,0,35.6542645083,139.7928659050,4.4310000000,0,0,0,0,0,0,0,0,0,0
2555,1660894053.439600916,gps,0,0,35.6542636350,139.7928635617,4.4190000000,0,0,0,0,0,0,0,0,0,0
2556,1660894053.640801169,gps,0,0,35.6542630783,139.7928619483,4.4210000000,0,0,0,0,0,0,0,0,0,0
2557,1660894053.838520203,gps,0,0,35.6542623317,139.7928602967,4.4390000000,0,0,0,0,0,0,0,0,0,0
2558,1660894054.045554663,gps,0,0,35.6542608433,139.7928582283,4.4340000000,0,0,0,0,0,0,0,0,0,0
2559,1660894054.242734452,gps,0,0,35.6542594267,139.7928565233,4.4160000000,0,0,0,0,0,0,0,0,0,0
2560,1660894054.441573539,gps,0,0,35.6542586200,139.7928546317,4.4550000000,0,0,0,0,0,0,0,0,0,0
2561,1660894054.642963611,gps,0,0,35.6542577017,139.7928525117,4.4490000000,0,0,0,0,0,0,0,0,0,0
2562,1660894054.838710807,gps,0,0,35.6542571900,139.7928507383,4.4890000000,0,0,0,0,0,0,0,0,0,0
2563,1660894055.048336299,gps,0,0,35.6542564317,139.7928491533,4.5270000000,0,0,0,0,0,0,0,0,0,0
2564,1660894055.241463222,gps,0,0,35.6542548833,139.7928475650,4.4880000000,0,0,0,0,0,0,0,0,0,0
2565,1660894055.441508390,gps,0,0,35.6542532867,139.7928457933,4.4560000000,0,0,0,0,0,0,0,0,0,0
2566,1660894055.640349638,gps,0,0,35.6542522550,139.7928441700,4.4790000000,0,0,0,0,0,0,0,0,0,0
2567,1660894055.840595247,gps,0,0,35.6542514133,139.7928424717,4.4580000000,0,0,0,0,0,0,0,0,0,0
2568,1660894056.044420823,gps,0,0,35.6542507600,139.7928403317,4.4430000000,0,0,0,0,0,0,0,0,0,0
2569,1660894056.241523307,gps,0,0,35.6542499100,139.7928392150,4.4930000000,0,0,0,0,0,0,0,0,0,0
2570,1660894056.441765658,gps,0,0,35.6542484517,139.7928373283,4.4770000000,0,0,0,0,0,0,0,0,0,0
2571,1660894056.638640708,gps,0,0,35.6542463217,139.7928351133,4.4570000000,0,0,0,0,0,0,0,0,0,0
2572,1660894056.840498334,gps,0,0,35.6542452200,139.7928338267,4.4570000000,0,0,0,0,0,0,0,0,0,0
2573,1660894057.046185686,gps,0,0,35.6542444067,139.7928321100,4.4620000000,0,0,0,0,0,0,0,0,0,0
2574,1660894057.242262812,gps,0,0,35.6542433467,139.7928301050,4.4910000000,0,0,0,0,0,0,0,0,0,0
2575,1660894057.441618716,gps,0,0,35.6542424550,139.7928284983,4.5350000000,0,0,0,0,0,0,0,0,0,0
2576,1660894057.641384978,gps,0,0,35.6542412517,139.7928270600,4.4970000000,0,0,0,0,0,0,0,0,0,0
2577,1660894057.842460471,gps,0,0,35.6542395650,139.7928249983,4.4780000000,0,0,0,0,0,0,0,0,0,0
2578,1660894058.048167003,gps,0,0,35.6542386300,139.7928233683,4.4850000000,0,0,0,0,0,0,0,0,0,0
2579,1660894058.242775957,gps,0,0,35.6542376950,139.7928216417,4.5050000000,0,0,0,0,0,0,0,0,0,0
2580,1660894058.437296090,gps,0,0,35.6542367167,139.7928193117,4.4800000000,0,0,0,0,0,0,0,0,0,0
2581,1660894058.643615833,gps,0,0,35.6542361333,139.7928179800,4.5020000000,0,0,0,0,0,0,0,0,0,0
2582,1660894058.841337669,gps,0,0,35.6542349383,139.7928165133,4.5290000000,0,0,0,0,0,0,0,0,0,0
2583,1660894059.047401808,gps,0,0,35.6542330250,139.7928148033,4.4990000000,0,0,0,0,0,0,0,0,0,0
2584,1660894059.243712505,gps,0,0,35.6542316233,139.7928131183,4.4900000000,0,0,0,0,0,0,0,0,0,0
2585,1660894059.443263723,gps,0,0,35.6542307433,139.7928114650,4.4940000000,0,0,0,0,0,0,0,0,0,0
2586,1660894059.646429072,gps,0,0,35.6542296567,139.7928094017,4.4840000000,0,0,0,0,0,0,0,0,0,0
2587,1660894059.842290971,gps,0,0,35.6542291917,139.7928081333,4.5320000000,0,0,0,0,0,0,0,0,0,0
2588,1660894060.046707979,gps,0,0,35.6542285133,139.7928065117,4.5140000000,0,0,0,0,0,0,0,0,0,0
2589,1660894060.237642144,gps,0,0,35.6542266950,139.7928043417,4.5200000000,0,0,0,0,0,0,0,0,0,0
2590,1660894060.444547282,gps,0,0,35.6542248050,139.7928027767,4.4820000000,0,0,0,0,0,0,0,0,0,0
2591,1660894060.641506364,gps,0,0,35.6542240267,139.7928007700,4.5030000000,0,0,0,0,0,0,0,0,0,0
2592,1660894060.842777295,gps,0,0,35.6542229867,139.7927989750,4.4370000000,0,0,0,0,0,0,0,0,0,0
2593,1660894061.046710159,gps,0,0,35.6542222350,139.7927973133,4.4360000000,0,0,0,0,0,0,0,0,0,0
2594,1660894061.242486715,gps,0,0,35.6542212400,139.7927958583,4.4760000000,0,0,0,0,0,0,0,0,0,0
2595,1660894061.443439971,gps,0,0,35.6542198517,139.7927938050,4.4600000000,0,0,0,0,0,0,0,0,0,0
2596,1660894061.642553992,gps,0,0,35.6542182450,139.7927922000,4.4580000000,0,0,0,0,0,0,0,0,0,0
2597,1660894061.841643486,gps,0,0,35.6542176400,139.7927905000,4.4840000000,0,0,0,0,0,0,0,0,0,0
2598,1660894062.044149844,gps,0,0,35.6542166683,139.7927883983,4.4590000000,0,0,0,0,0,0,0,0,0,0
2599,1660894062.243553373,gps,0,0,35.6542156750,139.7927867633,4.4490000000,0,0,0,0,0,0,0,0,0,0
2600,1660894062.440310699,gps,0,0,35.6542147350,139.7927852817,4.4640000000,0,0,0,0,0,0,0,0,0,0
2601,1660894062.641708740,gps,0,0,35.6542135633,139.7927831683,4.4790000000,0,0,0,0,0,0,0,0,0,0
2602,1660894062.845226476,gps,0,0,35.6542120650,139.7927814867,4.5070000000,0,0,0,0,0,0,0,0,0,0
2603,1660894063.043787245,gps,0,0,35.6542110833,139.7927799617,4.5470000000,0,0,0,0,0,0,0,0,0,0
2604,1660894063.241487234,gps,0,0,35.6542102633,139.7927776867,4.5360000000,0,0,0,0,0,0,0,0,0,0
2605,1660894063.442048291,gps,0,0,35.6542095517,139.7927753600,4.5510000000,0,0,0,0,0,0,0,0,0,0
2606,1660894063.639135150,gps,0,0,35.6542084117,139.7927741350,4.5650000000,0,0,0,0,0,0,0,0,0,0
2607,1660894063.835252097,gps,0,0,35.6542070617,139.7927722767,4.5130000000,0,0,0,0,0,0,0,0,0,0
2608,1660894064.043497653,gps,0,0,35.6542050233,139.7927707033,4.5030000000,0,0,0,0,0,0,0,0,0,0
2609,1660894064.241189770,gps,0,0,35.6542041400,139.7927690383,4.5530000000,0,0,0,0,0,0,0,0,0,0
2610,1660894064.442497495,gps,0,0,35.6542033017,139.7927670133,4.5500000000,0,0,0,0,0,0,0,0,0,0
2611,1660894064.640453954,gps,0,0,35.6542025250,139.7927647833,4.5160000000,0,0,0,0,0,0,0,0,0,0
2612,1660894064.838383275,gps,0,0,35.6542018650,139.7927634850,4.5490000000,0,0,0,0,0,0,0,0,0,0
2613,1660894065.044180156,gps,0,0,35.6542004267,139.7927619350,4.5200000000,0,0,0,0,0,0,0,0,0,0
2614,1660894065.242302896,gps,0,0,35.6541982467,139.7927606383,4.4970000000,0,0,0,0,0,0,0,0,0,0
2615,1660894065.441218342,gps,0,0,35.6541971200,139.7927594867,4.5300000000,0,0,0,0,0,0,0,0,0,0
2616,1660894065.638250478,gps,0,0,35.6541963433,139.7927576767,4.5120000000,0,0,0,0,0,0,0,0,0,0
2617,1660894065.840484239,gps,0,0,35.6541953683,139.7927551517,4.5240000000,0,0,0,0,0,0,0,0,0,0
2618,1660894066.044211444,gps,0,0,35.6541947167,139.7927535717,4.5170000000,0,0,0,0,0,0,0,0,0,0
2619,1660894066.243378822,gps,0,0,35.6541937467,139.7927519400,4.5230000000,0,0,0,0,0,0,0,0,0,0
2620,1660894066.440600315,gps,0,0,35.6541916350,139.7927502533,4.5390000000,0,0,0,0,0,0,0,0,0,0
2621,1660894066.641674512,gps,0,0,35.6541903200,139.7927488650,4.5210000000,0,0,0,0,0,0,0,0,0,0
2622,1660894066.841390860,gps,0,0,35.6541895783,139.7927471167,4.5330000000,0,0,0,0,0,0,0,0,0,0
